"propertyId","rentPrice","area","bathrooms","rooms","garages","latitude","longitude","address","suites","rentPeriodId","condominiumPrice","iptu"
"62908434","280",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58727366","1600",NA,"2","3","2","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58873714","400",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"55007498","1200",NA,"2","2","1","-27.4146335","-48.4237772",NA,"1","MON","0",NA
"58543679","1550",NA,"3","3","2","-27.4146335","-48.4237772",NA,"3","DAY",NA,NA
"58726217","330",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51096107","600",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"51095765","600",NA,"2","2","2","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"62484742","320",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57240113","270","40","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"52628203","220",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"58726786","550",NA,"2","3","2","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58488935","1000",NA,"2","2","2","-27.4146335","-48.4237772",NA,"2","DAY",NA,NA
"62484740","420",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726177","670",NA,"2","3","2","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58211205","350",NA,"1","1","0","-27.4465934","-48.3838753",NA,"0","DAY",NA,NA
"62420453","280",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58543696","320",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58488901","580",NA,"2","2","0","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"52312907","750","80","2","2","1","-27.4146335","-48.4237772",NA,"1","DAY",NA,NA
"58488915","850",NA,"2","3","2","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58510045","350",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58488880","700",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58267295","260",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58380190","500",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58544070","550",NA,"2","3","2","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"56410797","1200",NA,"1","3","2","-27.4395159","-48.5024706",NA,"2","DAY",NA,NA
"62484701","380",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267317","450",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"62420581","500",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267313","500",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267316","400",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"57903136","400",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"58726183","660",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58267315","550",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58267293","390",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267312","660",NA,"2","2","0","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"52049333","1200","150","0","0","0","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"58267318","550",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58267314","550",NA,"1","2","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903011","460",NA,"1","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"58200728","660",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58200737","250",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726464","790",NA,"3","4","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"51096179","320",NA,"0","0","0","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51096104","350",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58040173","600",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"57902886","550",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58040043","850",NA,"2","2","2","-27.4146335","-48.4237772",NA,"2","DAY",NA,NA
"51176587","1000","142","0","3","1","-27.4395159","-48.5024706",NA,"3","DAY",NA,NA
"51147391","500","80","1","3","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"57903174","500",NA,"2","2","1","-27.422163","-48.403668",NA,"0","DAY",NA,"0"
"58039932","500",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58039947","400",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"56986040","350",NA,"1","1","0","-27.4371444","-48.4987167",NA,"0","DAY",NA,NA
"51176510","700","68","1","1","1","-27.4371444","-48.4987167",NA,"0","DAY",NA,NA
"51176433","400","107","1","3","2","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"51176565","800","106","1","3","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"58040000","350",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040208","700",NA,"2","3","1","-27.4146335","-48.4237772",NA,"1","DAY",NA,NA
"58039940","400",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"51096088","250","33","1","0","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58040171","550",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58040026","1700",NA,"2","3","4","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58543598","480",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57902937","420",NA,"1","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"58267309","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903002","280",NA,"1","1","1","-27.422163","-48.403668",NA,"0","DAY",NA,"0"
"57902969","360",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"62420541","245",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420552","360",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267308","330",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726005","390",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58267299","400",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62484710","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420640","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040017","200",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420553","330",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51096109","350",NA,"0","0","0","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"55480880","290",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"53881989","320",NA,"1","1","1","-27.4465934","-48.3838753",NA,"0","DAY",NA,NA
"58727270","330",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"55812690","530","65","1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58200720","750",NA,"2","2","2","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58040163","380",NA,"1","1","0","-27.5932366","-48.5437358",NA,"0","DAY",NA,NA
"58543616","410",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58380639","500",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"59185845","450",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040139","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58543657","480",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903100","1100",NA,"1","4","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"57903218","450",NA,"1","3","2","-27.3977167","-48.4315972",NA,"1","DAY",NA,"0"
"57903102","350",NA,"1","2","2","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"61889730","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903175","400",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,"0"
"62164139","180",NA,"1","0","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"49759261","590",NA,"1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51096221","500",NA,"0","0","0","-27.4371444","-48.4987167",NA,"0","DAY",NA,"0"
"51096193","300",NA,"0","0","0","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58543607","350",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"47568761","600",NA,"1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51095867","500","68","2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"51096295","300",NA,"1","1","0","-27.431087","-48.465722",NA,"0","DAY",NA,"0"
"53617628","350","45","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"61635382","480","65","2","2","2","-27.4465934","-48.3838753",NA,"1","DAY",NA,NA
"51096178","350",NA,"0","0","0","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51096012","500",NA,"1","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"49759269","750",NA,"1","3","0","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"57902940","540",NA,"1","2","1","-27.422163","-48.403668",NA,"2","DAY",NA,"0"
"58726383","450",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"53541258","850","100","2","3","2","-27.4465934","-48.3838753",NA,"1","DAY",NA,NA
"55007648","220",NA,"1","1","1","-27.5969039","-48.5494544",NA,"0","DAY","0",NA
"55007322","400",NA,"2","2","2","-27.5969039","-48.5494544",NA,"1","DAY","0",NA
"55007759","500",NA,"2","2","1","-27.5969039","-48.5494544",NA,"1","DAY","0",NA
"62420546","300",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"55008141","500",NA,"2","2","1","-27.5969039","-48.5494544",NA,"1","DAY","0",NA
"62420602","370",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726663","480",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58543614","300",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420551","380",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726762","275",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62484686","230",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51096138","450","80","3","2","2","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"58726647","430",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"45951358","590","120","1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51096272","430",NA,"1","2","1","-27.431087","-48.465722",NA,"0","DAY",NA,"0"
"58726500","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420491","440",NA,"0","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040201","340",NA,"2","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420434","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040185","515",NA,"2","2","0","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"47789976","390",NA,"1","2","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"47789972","320",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"57903217","480",NA,"1","2","1","-27.3977167","-48.4315972",NA,"2","DAY",NA,"0"
"58039980","420",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51096125","280","39","1","1","2","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58544026","330",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040158","250",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58380452","350",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267298","400",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57902960","450",NA,"1","2","2","-27.3977167","-48.4315972",NA,"0","DAY",NA,"0"
"58267311","450",NA,"2","2","1","-27.432242","-48.458217",NA,"2","DAY",NA,NA
"57903181","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"57903077","360",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"57902951","700",NA,"1","3","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"51176604","1300","137","0","3","1","-27.4371444","-48.4987167",NA,"3","DAY",NA,NA
"58380340","400",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51096034","350",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"57869387","270",NA,"1","1","1","-27.422163","-48.403668",NA,"0","DAY",NA,"0"
"58267304","430",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51095971","700",NA,"0","0","0","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"58039957","320",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040030","250",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58200736","550",NA,"2","2","1","-27.432242","-48.458217",NA,"2","DAY",NA,NA
"58200719","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57902992","520",NA,"1","1","1","-27.4371444","-48.4987167",NA,"0","DAY",NA,"0"
"58727147","270",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040029","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57869367","330",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51096413","400","43","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58040002","500",NA,"2","2","1","-27.432242","-48.458217",NA,"2","DAY",NA,NA
"57903184","400",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,"0"
"62484747","350",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"49759270","800",NA,"0","4","0","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"58039993","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726748","340",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58039973","200",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040182","330",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040081","285",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040102","515",NA,"2","2","0","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58039965","340",NA,"0","0","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"49759303","650",NA,"2","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51176829","1100",NA,"1","4","2","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"62484734","580",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62484729","400",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62484713","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58543613","480",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903049","620",NA,"1","2","1","-27.4371444","-48.4987167",NA,"1","DAY",NA,"0"
"62420455","300",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58380198","340",NA,"1","2","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267287","250",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420462","280",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"62420454","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267303","250",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903028","550",NA,"2","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51096063","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"62162229","270",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"52049335","480",NA,"2","1","1","-27.4146335","-48.4237772",NA,"1","DAY",NA,NA
"49759301","380",NA,"0","1","0","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"58040085","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51096461","350","40","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58040176","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903119","430",NA,"1","2","1","-27.3977167","-48.4315972",NA,"1","DAY",NA,"0"
"58200735","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040009","690",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"59817242","350",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"57903155","720",NA,"1","3","1","-27.4371444","-48.4987167",NA,"1","DAY",NA,"0"
"45951328","350",NA,"1","1","0","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"45951329","750",NA,"1","3","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"45951290","480",NA,"1","2","0","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"45951124","850",NA,"1","4","2","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"58040067","690",NA,"2","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"51096336","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51095782","350",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58039959","250",NA,"1","1","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,NA
"57903081","520",NA,"2","1","1","-27.4371444","-48.4987167",NA,"0","DAY",NA,"0"
"58726396","310",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"63798737","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040151","250",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726475","500",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58040103","575",NA,"1","2","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176155","700",NA,"1","1","1","-27.4371444","-48.4987167",NA,"1","DAY",NA,NA
"51176467","400",NA,"1","2","0","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"58040032","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176776","400",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176570","1200",NA,"1","3","4","-27.4395159","-48.5024706",NA,"3","DAY",NA,NA
"51176468","400",NA,"1","1","0","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176498","400",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176622","800",NA,"0","3","1","-27.4395159","-48.5024706",NA,"3","DAY",NA,NA
"51176539","400",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176633","600",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"53541270","420",NA,"1","2","1","-27.4465934","-48.3838753",NA,"0","DAY",NA,NA
"56570290","600",NA,"1","3","2","-27.4371444","-48.4987167",NA,"1","DAY",NA,NA
"65050763","500",NA,"1","2","1","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"58040007","285",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176442","480",NA,"1","3","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51176307","800",NA,"1","3","2","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"45951376","650",NA,"0","2","1","-27.422163","-48.403668",NA,"2","DAY",NA,NA
"45951177","600",NA,"1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"45951008","450",NA,"1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51176526","450",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176653","450",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51176736","750",NA,"1","3","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51095961","1000",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"61127308","300",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58200730","400",NA,"1","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"58040187","300",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58267300","345",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"65846299","750",NA,"1","1","0","-27.607406","-48.5362308",NA,"0","MON",NA,NA
"51176397","450",NA,"1","2","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"55007180","310",NA,"1","2","1","-27.4146335","-48.4237772",NA,"0","DAY","0",NA
"57902944","320",NA,"2","1","2","-27.422163","-48.403668",NA,"0","DAY",NA,"0"
"55008085","340",NA,"2","4","1","-27.5969039","-48.5494544",NA,"1","DAY","0",NA
"57869380","260",NA,"0","0","0","-27.422163","-48.403668",NA,"0","DAY",NA,"0"
"51176625","700",NA,"1","3","1","-27.4371444","-48.4987167",NA,"1","DAY",NA,NA
"58039990","320",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176571","500",NA,"0","2","1","-27.4395159","-48.5024706",NA,"2","DAY",NA,NA
"46369295","630",NA,"2","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"58039999","210",NA,"0","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176855","350",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176701","400",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"45950876","780",NA,"1","3","2","-27.422163","-48.403668",NA,"2","DAY",NA,NA
"51176495","450",NA,"0","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"51176441","380",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51096460","350","40","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51095890","290","33.7","1","0","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"45951297","620","116","1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"58727226","530",NA,"2","2","0","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"51095992","650",NA,"2","3","1","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"46369305","200","50","1","1","0","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"53541620","350",NA,"2","2","1","-27.4465934","-48.3838753",NA,"1","DAY",NA,NA
"46369304","550",NA,"1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51096046","450",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51095857","230",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"45950972","650","85","2","2","2","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51095802","800",NA,"4","3","2","-27.432242","-48.458217",NA,"2","DAY",NA,"0"
"45951216","600","100","1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"57903193","450",NA,"1","2","1","-27.3977167","-48.4315972",NA,"1","DAY",NA,"0"
"58040041","300",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"58726651","260",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"53540763","390",NA,"1","2","1","-27.4465934","-48.3838753",NA,"0","DAY",NA,NA
"45951013","550",NA,"1","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"57903101","620",NA,"1","2","1","-27.4371444","-48.4987167",NA,"0","DAY",NA,"0"
"51096215","500",NA,"2","3","1","-27.4146335","-48.4237772",NA,"1","DAY",NA,"0"
"58727225","250",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"55007244","450",NA,"2","2","1","-27.4146335","-48.4237772",NA,"1","DAY","0",NA
"51095978","250",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58543605","600",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176763","350",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51095886","330","43","1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51096314","350",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51096062","370",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58488870","320",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"55007871","320",NA,"2","2","1","-27.5969039","-48.5494544",NA,"1","DAY","0",NA
"49759273","350",NA,"1","1","1","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"51095972","300",NA,"2","2","1","-27.4146335","-48.4237772",NA,"1","DAY",NA,"0"
"58267292","345",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51176365","650",NA,"1","3","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51176728","400",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51095995","370",NA,"1","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"45951014","575",NA,"2","2","1","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"45951062","790",NA,"1","3","2","-27.422163","-48.403668",NA,"1","DAY",NA,NA
"51095919","350",NA,"3","3","1","-27.4146335","-48.4237772",NA,"0","DAY",NA,"0"
"58200734","280",NA,"1","1","0","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"51095862","300",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"51176317","500",NA,"1","2","1","-27.4395159","-48.5024706",NA,"1","DAY",NA,NA
"51096096","800",NA,"2","2","2","-27.432242","-48.458217",NA,"1","DAY",NA,"0"
"51176483","400",NA,"0","2","1","-27.432242","-48.458217",NA,"1","DAY",NA,NA
"51096136","600",NA,"2","2","1","-27.432242","-48.458217",NA,"0","DAY",NA,"0"
"58267297","410",NA,"1","1","1","-27.432242","-48.458217",NA,"0","DAY",NA,NA
"45951137","400",NA,"1","2","1","-27.422163","-48.403668",NA,"0","DAY",NA,NA
"51176334","350",NA,"1","1","1","-27.4395159","-48.5024706",NA,"0","DAY",NA,NA
"53540764","720",NA,"2","3","1","-27.4465934","-48.3838753",NA,"1","DAY",NA,NA
"51176696","550",NA,"0","2","1","-27.4395159","-48.5024706",NA,"2","DAY",NA,NA
"51176172","1700",NA,"0","4","3","-27.4146335","-48.4237772",NA,"4","DAY",NA,NA
